15.15,278.79,0.00
15.15,281.82,0.00
15.15,284.85,0.00
15.15,287.88,0.00
15.15,290.91,0.00
15.15,293.94,0.00
15.15,296.97,0.00
15.15,300.00,0.00
18.18,0.00,0.00
18.18,3.03,0.00
18.18,6.06,0.00
18.18,9.09,0.00
18.18,12.12,0.00
18.18,15.15,0.00
18.18,18.18,0.00
18.18,21.21,0.00
18.18,24.24,0.00
18.18,27.27,0.00
18.18,30.30,0.00
18.18,33.33,0.00
18.18,36.36,0.00
18.18,39.39,0.00
18.18,42.42,0.00
18.18,45.45,0.00
18.18,48.48,0.00
18.18,51.52,0.00
18.18,54.55,0.00
18.18,57.58,0.00
18.18,60.61,0.00
18.18,63.64,0.00
18.18,66.67,0.00
18.18,69.70,0.00
18.18,72.73,0.00
18.18,75.76,0.00
18.18,78.79,0.00
18.18,81.82,0.00
18.18,84.85,0.00
18.18,87.88,0.00
18.18,90.91,0.00
18.18,93.94,0.00
18.18,96.97,0.00
18.18,100.00,0.00
18.18,103.03,0.00
18.18,106.06,0.00
18.18,109.09,0.00
18.18,112.12,0.00
18.18,115.15,0.00
18.18,118.18,0.00
18.18,121.21,0.00
18.18,124.24,0.00
18.18,127.27,0.00
18.18,130.30,0.00
18.18,133.33,0.00
18.18,136.36,0.00
18.18,139.39,0.00
18.18,142.42,0.00
18.18,145.45,0.00
18.18,148.48,0.00
18.18,151.52,0.00
18.18,154.55,0.00
18.18,157.58,0.00
18.18,160.61,0.00
18.18,163.64,0.00
18.18,166.67,0.00
18.18,169.70,0.00
18.18,172.73,0.00
18.18,175.76,0.00
18.18,178.79,0.00
18.18,181.82,0.00
18.18,184.85,0.00
18.18,187.88,0.00
18.18,190.91,0.00
18.18,193.94,0.00
18.18,196.97,0.00
18.18,200.00,0.00
18.18,203.03,0.00
18.18,206.06,0.00
18.18,209.09,0.00
18.18,212.12,0.00
18.18,215.15,0.00
18.18,218.18,0.00
18.18,221.21,0.00
18.18,224.24,0.00
18.18,227.27,0.00
18.18,230.30,0.00
18.18,233.33,0.00
18.18,236.36,0.00
18.18,239.39,0.00
18.18,242.42,0.00
18.18,245.45,0.00
18.18,248.48,0.00
18.18,251.52,0.00
18.18,254.55,0.00
18.18,257.58,0.00
18.18,260.61,0.00
18.18,263.64,0.00
18.18,266.67,0.00
18.18,269.70,0.00
18.18,272.73,0.00
18.18,275.76,0.00
18.18,278.79,0.00
18.18,281.82,0.00
18.18,284.85,0.00
18.18,287.88,0.00
18.18,290.91,0.00
18.18,293.94,0.00
18.18,296.97,0.00
18.18,300.00,0.00
21.21,0.00,0.00
21.21,3.03,0.00
21.21,6.06,0.00
21.21,9.09,0.00
21.21,12.12,0.00
21.21,15.15,0.00
21.21,18.18,0.00
21.21,21.21,0.00
21.21,24.24,0.00
21.21,27.27,0.00
21.21,30.30,0.00
21.21,33.33,0.00
21.21,36.36,0.00
21.21,39.39,0.00
21.21,42.42,0.00
21.21,45.45,0.00
21.21,48.48,0.00
21.21,51.52,0.00
21.21,54.55,0.00
21.21,57.58,0.00
21.21,60.61,0.00
21.21,63.64,0.00
21.21,66.67,0.00
21.21,69.70,0.00
21.21,72.73,0.00
21.21,75.76,0.00
21.21,78.79,0.00
21.21,81.82,0.00
21.21,84.85,0.00
21.21,87.88,0.00
21.21,90.91,0.00
21.21,93.94,0.00
21.21,96.97,0.00
21.21,100.00,0.00
21.21,103.03,0.00
21.21,106.06,0.00
21.21,109.09,0.00
21.21,112.12,0.00
21.21,115.15,0.00
21.21,118.18,0.00
21.21,121.21,0.00
21.21,124.24,0.00
21.21,127.27,0.00
21.21,130.30,0.00
21.21,133.33,0.00
21.21,136.36,0.00
21.21,139.39,0.00
21.21,142.42,0.00
21.21,145.45,0.00
21.21,148.48,0.00
21.21,151.52,0.00
21.21,154.55,0.00
21.21,157.58,0.00
21.21,160.61,0.00
21.21,163.64,0.00
21.21,166.67,0.00
21.21,169.70,0.00
21.21,172.73,0.00
21.21,175.76,0.00
21.21,178.79,0.00
21.21,181.82,0.00
21.21,184.85,0.00
21.21,187.88,0.00
21.21,190.91,0.00
21.21,193.94,0.00
21.21,196.97,0.00
21.21,200.00,0.00
21.21,203.03,0.00
21.21,206.06,0.00
21.21,209.09,0.00
21.21,212.12,0.00
21.21,215.15,0.00
21.21,218.18,0.00
21.21,221.21,0.00
21.21,224.24,0.00
21.21,227.27,0.00
21.21,230.30,0.00
21.21,233.33,0.00
21.21,236.36,0.00
21.21,239.39,0.00
21.21,242.42,0.00
21.21,245.45,0.00
21.21,248.48,0.00
21.21,251.52,0.00
21.21,254.55,0.00
21.21,257.58,0.00
21.21,260.61,0.00
21.21,263.64,0.00
21.21,266.67,0.00
21.21,269.70,0.00
21.21,272.73,0.00
21.21,275.76,0.00
21.21,278.79,0.00
21.21,281.82,0.00
21.21,284.85,0.00
21.21,287.88,0.00
21.21,290.91,0.00
21.21,293.94,0.00
21.21,296.97,0.00
21.21,300.00,0.00
24.24,0.00,0.00
24.24,3.03,0.00
24.24,6.06,0.00
24.24,9.09,0.00
24.24,12.12,0.00
24.24,15.15,0.00
24.24,18.18,0.00
24.24,21.21,0.00
24.24,24.24,0.00
24.24,27.27,0.00
24.24,30.30,0.00
24.24,33.33,0.00
24.24,36.36,0.00
24.24,39.39,0.00
24.24,42.42,0.00
24.24,45.45,0.00
24.24,48.48,0.00
